index,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_type
2991,"Không gian bài trí đẹp, có ghế ngồi nghỉ và nước  cho khách nhưng giá hơi đắt hơn so với bên ngoài.",0,0,0,3,0,3,4,0,0,0,0,0,giai_tri an_uong mua_sam 
2994,"Lần đầu đến Quy Nhơn và mọi thứ ở đây khác xa tưởng tượng của mình.
Bãi biển đẹp, con người thân thiện, đồ ăn ngon, đặc biệt là hải sản tươi sống vừa cập bến quá ngon mà lại rẻ.
Khách sạn Quy Nhơn gần biển, nằm trong phòng nhìn qua khung cửa kính view được toàn bộ bãi biển thơ mộng.
",0,5,0,0,0,0,0,0,0,5,0,0,luu_tru an_uong 
2995,"Sản phảm chất lương, giá cả hợp lý, nhân viên nhiệt tình, thân thiện, sẽ đến lần nữa.",0,0,0,0,0,5,0,4,0,0,0,0,luu_tru mua_sam 
2998,"Đồ ăn: một suất đầy đặn, nếu gọi thêm cái nem hải sản nữa là no căng. Vị nước chấm pha vừa phải, nhưng ko thể gọi là ngon nhất Hà Nội, đặc biệt từ sau khi ông Obama đến ăn thì lượng khách tăng lên, tìm chỗ ngồi còn khó, mà vị nước chấm đã bị thay đổi, nhạt hơn, muốn ăn nem thêm thì cũng phải đợi lâu.",0,0,4,3,0,0,0,0,0,3,0,0,nha_hang 
3006,"Nhân viên thân thiện, xe máy giá tốt mà mới, hướng phòng đẹp",0,4,0,0,0,0,0,0,0,0,5,0,luu_tru di_chuyen 
3007,"Nhân viên tận tình, vui vẻ, chất lượng tốt. Đánh giá 5 sao",0,0,0,0,5,0,5,5,0,0,0,0,giai_tri luu_tru di_chuyen 
3008,"Nhiều đặc sản đặc trưng nhg đồ hải sản tươi thì ko có đâu nhé. Giá cg phải chăng
",0,0,0,0,0,4,0,0,0,5,0,5,an_uong 
3012,"Mình đến 4Q theo lời tư vấn của 1 người bạn giới thiệu đến để ăn tôm hùm, rất ngon và rất rẻ, chắc là vì đặt trước nên mới rẻ nghe bảo là vậy.
 Lần sau nhất định đến QN mình sẽ ghé quán ăn lần nữa.",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
3013,Hơi xa trung tâm tí nhưng mọi thứ tốt. Dịch vụ ổn. Có bán nhiều đặc sản tươi của vùng Bình Định tại chỗ cho khách mang lên máy bay. Nhà chờ rộng và mát mẻ.,0,0,0,0,4,4,0,0,0,0,0,0,di_chuyen mua_sam 
3018,Không có gì để thích. Đã lần thứ 2 ở ks này. Nhưng tệ. Sẽ ko quay lại,0,1,0,0,0,0,1,0,0,0,0,0,giai_tri luu_tru 
3019,"Quầy k có giá, tính tiền lâu, nên nhà dơ, cần cải thiện thêm",0,0,0,0,0,2,0,2,0,0,0,0,luu_tru mua_sam 
3020,"Chợ đồ ăn vặt lớn ở miền Trung Việt Nam, gần ga Quy Nhơn nên bạn có thể dễ dàng tìm thấy chúng hơn. ",0,0,0,4,0,0,0,0,0,0,0,4,an_uong mua_sam 
3021,"Chuyến bay của mình cất cánh lúc 7h30 tối nên mình phải ở lại ks từ 12h30 đến 16h30, ks charge thêm 400k- hơi đắt so với dự tính.",0,2,0,0,0,0,0,0,0,0,2,0,luu_tru di_chuyen 
3025,"Gần như có tất cả các đặc sản của Bình Định. Mình thích nhất là rượu Bàu Đá. Uống rất mạnh mà nhanh tỉnh
",5,0,0,0,0,0,0,0,0,5,0,0,giai_tri an_uong 
3031,Bãi xe không thuận tiện,0,2,0,0,0,0,0,0,0,0,2,0,luu_tru di_chuyen 
3032,"Đồ ăn ngon và đích thực tuyệt vời. Chúng tôi đã phục vụ món mì với salad bò và đậu phộng và nó thật tuyệt vời. Cũng ra lệnh cho một số 
cuộn mùa hè đã thực sự ngon!",0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
3033,"Banh xèo ngon nhưng lại nằm ở góc đường hơi ồn ào, xe đi qua đi lại bóp còi inh ỏi, điếc cả đầu. Nếu quán chuyển đo một địa điểm yen tĩnh hơn thì tuyệt biết mấy",0,0,2,5,0,0,0,0,0,3,0,0,nha_hang 
3034,Quán phục vụ nhanh và thân thiện. Dễ tìm và rộng rãi. Đồ ăn ngon và giá cả phải chăng. Sẽ quay lại 👌,0,0,4,4,0,0,5,0,5,5,0,0,giai_tri 
3047,Mình hài lòng về phong cách phục vụ 5 stars tại đây. Bạn Truyền và Yến luôn nhiệt tình hỗ trợ cho nhà mình,5,0,5,0,0,0,0,5,0,0,0,0,giai_tri luu_tru nha_hang 
3054,"Tôi nghe nhiều du khách nói gì đó về bánh pancake tôm giòn - bahn xeo. Đi lên cửa hàng ngay khi chúng tôi đến Quy Hưng. 
Họ đã mang nhiều thứ lên bàn và chúng tôi không biết làm thế nào để đối phó với quá nhiều thứ. May mắn thay, các nhân viên đã chú ý và chỉ cho chúng tôi cách cuộn nó trong bánh tráng sau đó thưởng thức với nước mắm. Thú vị & ngon miệng! Đó là một chút dầu nên chúng ta không thể ăn nhiều.",0,0,5,5,0,0,0,0,0,4,0,0,nha_hang 
3057,"Góc review Quy Nhơn Lịch trình 4 ngày 3 đêm Chơi xả láng ở Quy nhơn hết khoảng 5tr5/ng. Trong đó Vé mb + resort 4 sao 4n3d khoảng 3tr. Resort nằm sát biển view rất đẹp có nhiều chỗ chụp ảnh check in. 🛑Từ Hà Nội đi Quy Nhơn bay mất khoảng 1h30 la đến sân bay Phù Cát. Đi taxi vào trong thành phố quy nhơn hết khoảng 500k 🚖 33km. 🛑 Ở resort 4 sao royal gồm tổ hợp ăn chơi nhà hàng, bar , quán cf, khu nghĩ dưỡng. Rất là chim ưng. Ngoài ra mọi người có thể check trên travelkola để book trước phòng 🚖🚖🚖 Về lịch trình di chuyển đi thăm quan. ⭐️⭐️Ngày đtien mình 9h đã có mặt ở resort do bay chuyến sớm. Đến chụp ảnh check in ở tại resort rồi nghỉ ngơi. O đây đẹp nên chụp được khá nhiều ảnh. Sau khi nhận phòng ăn uống buổi trưa chiều bọn mình di chuyển xuồng ghềnh đá cách resort royal khoảng 300 mét (chỗ này có ngôi mộ nhà thơ hàn mặc tử). Tiếp theo là thuê xe máy đi tháp đôi vì nó cũng khá gần tp quy nhơn (đen cái là bị đi nhầm đường :)) Tối ra suft bar view rất đẹp nhé",0,0,4,0,0,0,5,5,0,0,0,0,giai_tri luu_tru nha_hang 
3058,"Nhân viên rất thân thiện và vui vẻ , phục vụ nhiệt tình",0,5,0,0,0,0,0,5,5,0,0,0,nha_hang 
3067,"Khu Trung Tâm
Trải nghiệm sống tiện nghi, phong phú tại Thị Nại Eco Bay với các công trình thương mai kết hợp vui chơi giải trí, phục vụ nhu cầu của cư dân và du khách.

Biệt thự trên đảo
Gồm 4 loại biệt thự được bố trí theo từng nhánh, như dòng chảy của đại dương uốn quanh mềm mại, hài hòa với cảnh quan, thiết kế kết hợp hài hòa giữa tự do và riêng tư trong môi trường kết nối cộng đồng, phù hợp với lối sống hiện đại.

Khách sạn
trên đảo
Toạ lạc trên một đảo độc lập, yên tĩnh, được trang bị tiện ích đẳng cấp. Đặc biệt, khách sạn với góc nhìn tuyệt đẹp từ hầu hết các phòng.

Khu Resort trên cọc
Khu resort trên cọc cho bạn tận hưởng thiên đường “Maldives” ngay tại Thị Nại Eco Bay, nơi giao hoà đất trời, riêng tư và gần gũi với thiên nhiên. Trải nghiệm giá trị cuộc sống cùng với rừng cây và đại dương bao quanh.

Bến Du thuyền
Du thuyền không chỉ là phương tiện giao thông tiên tiến mà còn là trở thành điểm đến cho những ai tìm kiếm một lối sống phong cách và đẳng cấp. Bến du thuyền góp phần hoàn chỉnh các đầu mối giao thông khu vực trên 5 hòn đảo tại Thị Nại Eco Bay.",5,5,0,0,5,0,5,5,0,0,0,0,di_chuyen 
3072,"Đã ăn ở đây, đồ ăn ngon, sạch sẽ, giá mềm, chủ quán nhiệt tình. Mình kêu hơi nhiều món, ăn không hết nên bỏ lại, chú quán thấy vậy ra hỏi món ăn như thế nào mà bỏ lại, rồi chủ động không tính tiền món đó. Cách phục vụ rất nhiệt tình, đáng để đến lần nữa! :)",0,0,0,0,0,0,0,0,0,5,0,0,an_uong 
3074,"Mặc dù kế hoạch của chúng tôi có một số thay đổi và chuyến bay của chúng tôi bị hoãn, chúng tôi đã được đáp ứng như mong đợi và được 
đưa đến khách sạn của chúng tôi ở TP.HCM một cách nhanh chóng và dễ dàng. Chúng tôi cũng đã sử dụng chúng để chuyển trở lại của chúng tôi và một lần nữa nhận được một dịch vụ tuyệt vời.",5,0,0,0,5,0,0,0,0,0,5,0,giai_tri 
3079,"Quán sạch sẽ, đẹp . Đồ ăn đa dạng và vị hợp với người việt nam. Giá cả cũng ok so với các quán khác ở quận 1.",4,0,4,4,0,0,0,0,0,5,0,0,giai_tri nha_hang 
3083,Đây là lần đầu tiên mình đánh giá 1 sao trong đời.,0,1,0,0,0,0,0,0,0,0,0,0,luu_tru 
3087,"Quy Nhơn Phú Yên thật đẹp và bình yên. Con người giản dị chân chất thật thà, mình sử dụng tất cả mọi dịch vụ ở đây chổ nào cũng tốt, không có chặt chém khách hàng ngược lại còn rất nhiệt tình và hổ trợ hết mình nữa. 1 trong những dịch vụ bản thân mình hài lòng nhất chính là dịch vụ cho thuê xe máy ở đây, mình thuê 1 xe honda vision 2017 ở đây trong 3 ngày, đi eo gió kỳ co trung lương hòn khô hòn sẹo, hầm hô tây sơn và cả sang phú yên nữa. Xe chạy tốt, êm và lợi xăng cực kỳ luôn, chạy 3 ngày mà mình chỉ phải đổ hơn 100k xăng cho tất cả các điểm du lịch, đúng là quá lợi luôn. Anh chủ thì rất nhiệt tình, trên đường đi không biết gì cứ gọi là ảnh chỉ tất tần tật từ quán bún cá ngon, bánh canh ngon, hải sản tươi giá rẻ và cả các địa điểm làm tour kỳ co uy tín nữa. Rất cảm ơn anh đã giúp đỡ tụi em thiệt tần tình trong chuyến du lịch vừa rồi, mong anh làm ăn phát đạt, ngày càng phát triển thương hiệu của mình lớn mạnh hơn nữa. hẹn gặp lại anh trong một dịp trở lại quy nhơn gần nhất",0,0,0,4,5,0,0,0,0,0,5,0,an_uong 
3088,Tôi được mời đến nơi này và được cho biết là thức ăn ngon. Thực ra món ăn rất ngon. Thiết kế và trang trí rất đẹp.,0,0,5,5,0,0,5,0,5,5,0,0,giai_tri 
3094,"Gần biển,gần chỗ ăn uống.Nhân viên dễ thương",0,4,0,0,0,0,0,0,0,4,0,0,luu_tru an_uong 
3100,"Đọc các nhận xét khác nhau, một số tốt từ những thực khách hài lòng, một số đánh giá trung bình mmm và một số từ những khách hàng quen không quá hài lòng.",0,3,0,0,0,0,0,0,0,3,0,0,luu_tru an_uong 
3101,"Không gian đẹp với kiến trúc thiết kế theo kiểu Pháp cổ. Nhân viên thân thiện, nhiệt tình. Đồ ăn ngon, đa dạng của các vùng miền khác nhau trên cả nước. 10/10",5,0,5,5,0,0,5,0,0,5,0,0,nha_hang 
3103,"Không gian thoáng mát, rất hợp để mở tiệc",0,0,5,0,0,0,0,4,4,0,0,0,luu_tru 
3105,"Nhiều loại thịt và món ăn địa phương ngon, đồ uống giá quá hợp lý. Nằm gần tòa nhà Sky Tower.",0,0,0,4,0,0,5,0,0,4,0,0,giai_tri 
3108,Cơm chiên đến khá nhanh nhưng tôi chưa bao giờ nhận được món cá mập nướng của mình. Một lúc sau nhân viên mang cho tôi một ít cơm chiên cá và tôi nói với họ rằng tôi chưa gọi món mà họ để trên bàn.,3,0,0,0,0,0,0,0,0,3,0,0,giai_tri an_uong 
3109,Các trình điều khiển đã thân thiện và sử dụng đồng hồ tính phí công bằng và hợp lý,0,0,0,0,4,0,5,0,0,0,0,0,giai_tri di_chuyen 
3113,"Chúng tôi hạ cánh muộn nửa tiếng, cần một khoảng thời gian để kiểm soát hộ chiếu và thời gian ở băng chuyền hành lý rất lâu.",0,0,0,0,0,0,0,0,0,0,2,0,di_chuyen 
3116,Món ăn tuyệt vời cho mọi khẩu vị kể cả Người ăn chay như tôi. Nhân viên thân thiện và giá cả rất tốt. Họ cũng có một lựa chọn đồ uống tốt cả có cồn và không.,5,0,0,5,0,0,0,0,0,5,0,0,giai_tri 
3134,"Bữa sáng ngon miệng. Giường ngủ thoải mái, sạch sẽ. Nhân viên vui vẻ, lịch sự.",0,5,0,0,0,0,0,4,0,4,0,0,an_uong 
3140,"Sản phẩm giao đúng hẹn , ngon và nói chuyện với khách vui vẻ !
",0,0,5,5,0,5,0,0,0,0,0,5,nha_hang an_uong 
3141,Trong lúc tụi mình chờ check-in đã được nhân viên mời 1 đĩa nho rất tươi ngon,0,4,0,0,0,0,0,0,0,4,0,0,luu_tru an_uong 
3142,"Tới chỗ dữ đồ mà không thấy nhân viên, đi sơ sơ thấy đang tám chuyện. Hỏi thì nói ""Khu này không phải dữ đồ, đi qua bên kia chứ trời""",0,0,0,0,0,1,0,2,0,0,0,0,luu_tru mua_sam 
3145,"Tôi không thực sự thích nơi này vì tôi thấy một vài mặt hàng đắt hơn, vẫn thích chợ Bin Tay.",0,0,0,0,0,0,0,0,0,0,0,3,mua_sam 
3150,"Quán đặt tại vị trí lý tưởng, vừa nhâm nhi ly cafe vừa ngắm biển, quán không quá đông đúc ồn ào, mọi người nên đến đây vào lúc chiều tà, 
để đón ánh hoàng hôn. Mình đã đến Quy Nhơn 2 lần và lần nào cũng ghé nơi đây đầu tiên, giá cả menu nước rất phải chăng!!",5,0,0,5,0,0,0,0,0,4,0,0,giai_tri 
3153,"Không gian yên tĩnh có chỗ ngồi uống cà phê, sạch sẽ, dễ di chuyển, thái độ nhân viên phục vụ tốt",0,0,5,0,0,0,0,4,0,0,0,0,luu_tru nha_hang 
3154,"Nhà hàng nằm gần khu du du lịch ghềnh ráng nên rất đông khách. Không gian rộng rãi, có hai tầng, view nhìn ra biển rất đẹp. Đi ăn tầm chiều tối là gió biển lên mát ruời rượi luôn. Menu đa dạng, nhiều món cho khách lựa chọn.Chuyên về các loại hải sản tươi sống, ngoài ra còn có một số món ăn chơi khác. Chất lượng ổn, chế biến hợp vệ sinh. Nhân viên phục vụ nhanh nhẹn, không phải đợi lâu. Thích nhất là ăn lẩu hải sản, với cả tôm, cua hấp sả. Giá cả có cao hơn so với mặt bằng chung",0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
3170,"khách sạn sạch sẽ, trang thiết bị mới , hiện đại. nhà tắm nước cực mạnh tắm rất thích. ăn sáng ngon dạng bufet. phòng rộng rãi.",0,5,0,0,0,0,0,5,0,5,0,0,an_uong 
3171,"Để đánh giá về bánh kem thì mình thấy tiệm bánh kem này cũng khá lâu và khá hót. Mình đặt bánh sinh nhật ở đây lần thứ 5 rồi, Bánh ở đây nó không bị ngắn cái lớp kem, nên ăn thoải mái. À nay quán có thêm bánh su kem ngon bá cháy nữa đấy, mình có thể đến tận tiệm để mua hoặc alo sđt của quán là có người ship đến tận miệng ngay. Quán nằm ngay ở ngã tư nên đi qua đi lại dễ thấy nhé> vẫn vậy thôi có dịp lể, hay sinh nhật gì thì mình cũng đặt quán này à rất tinh tưởng.",0,0,0,5,0,5,0,0,0,5,0,0,mua_sam 
3175,"Nhân viên rất nhiệt tình, dễ thương. Phòng ốc rất sạch sẽ, giống hình ảnh đàng hoàng. Mình quên ham chơi không có chụp lại hình. Mong cho Green Meadow giữ vững chất lượng như này.",0,5,0,0,0,0,0,0,0,0,0,0,luu_tru 
3176,"Nhìn ra sông, không khí yên bình, thức ăn tuyệt vời, giá cả hợp lý và nhân viên thân thiện.",0,0,5,5,0,0,5,0,0,5,0,0,giai_tri nha_hang 
3177,Ngắm bình minh tuyệt vời.,0,0,0,0,0,0,4,0,0,0,0,0,giai_tri 
3181,"Đã đến đây vào buổi tối đầu tiên như đối diện khách sạn, đã có một bữa ăn tuyệt vời với giá cả hợp lý (cho một người nghỉ ngơi). Thực đơn phong phú, một vài lựa chọn phong cách phương Tây, sạch sẽ và đồ ăn được phục vụ trong thời gian hợp lý. Ăn ở đây một vài lần và đều ấn tượng mỗi lần. Chắc chắn đáng để đi.",4,0,0,5,0,0,0,5,5,5,0,0,giai_tri luu_tru nha_hang 
3184,Rất tệ quán thì mưa dột chuột gián bò ngổng ngang đèn thì k có tường thì rỉ sét cứt chuột lum la . Tôi sẽ không bao giờ tới quán này nữa,0,0,1,0,0,0,0,0,0,1,0,0,nha_hang an_uong 
3190,"Phòng rộng, mọi thứ được trao đổi qua zalo, tiện trong giai đoạn dịch Covid thế này. Các bạn tư vấn nhiệt tình. Có bán thêm snack khá ngon. Linh hoạt về thời gian thanh toán. Mình thích việc ko cung cấp đồ dùng 1 lần để hạn chế rác thải nhựa.",0,4,0,0,0,0,0,4,0,4,0,0,an_uong 
3192,Mọi thứ đều được làm mới và được làm bằng tình yêu. Tôi hoàn toàn đề nghị nơi này cho một sự thay đổi từ thực phẩm địa phương.,0,0,0,5,0,0,0,0,0,0,0,0,an_uong 
3197,"Món Pháp rất ngon và giá cả hợp lý dù mặt bằng Q1. Cocktail ngon rẻ. Món bò nấu rượu rất mềm và thơm, nhân viên thì nhiệt tình tư vấn dù lần đầu mình đến đây",5,0,0,5,0,0,0,0,0,5,0,0,giai_tri 
3199,"Hàng hóa nhiều, đa dạng. Mình thích mua vải áo dài, giá cả phù hợp. Đồ mặc nhà có nhiều kiểu, size dễ lựa. Đồ ăn dạng street food rất nhiều món. Điểm cộng là có nhiều bảo vệ trong chợ nên không có cảnh chèo kéo khách như xưa nên mua sắm thoải mái. Nên đi sớm, buổi chiều nóng do mái tôn chợ thấp.",0,0,0,4,0,3,0,0,0,0,0,4,an_uong 
3202,"Quán đẹp, hải sản ở đây khá ngon , đúng vị biển, tôm mực tươi ăn rất ngon luôn, giá cả lại quá hợp lí so với các nhà hàng hải sản trên thành phố, Nhân viên phục vụ rất nhanh nhẹn, dễ thương, thân thiện, phục vụ khá nhanh , món ra nhanh khi đông khách hay vắng khách đều vậy luôn, nhân viên rất lịch sự. Cửa hàng đẹp sáng sủa, trang trí hiện đại , đến rồi muốn đến hoài hoài. Chất lượng món ăn thì quá đạt chuẩn luôn. Nhất định sẽ đến lại nữa , ngon quá mà",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
3203,"Hướng dẫn nhiệt tình, được giới thiệu đồ ăn ngon, chi phí rẻ, đặc biệt là phần giới thiệu mua đồ làm quà mang về.. cảm ơn dịch vụ bên ad 🤝",0,0,0,0,4,0,0,0,0,0,0,0,di_chuyen 
3209,"Nếu bạn muốn thoát khỏi đường đua bị đánh đập trong phút Hồ Chí Minh, chiếc xe buýt nước có giá trị lớn, rất dễ dàng và cho
 phép bạn nhìn thấy các phần của thành phố mà bạn có thể không bao giờ đến được. Chúng tôi lấy 11. 40 phà từ Bạch Đăng. Nó được đánh dấu tốt trên bờ sông với chữ W màu vàng, và có một quán trà và cà phê đẹp nơi bạn có thể chờ đợi. Có khoảng 5 điểm dừng trên hành trình về phía bắc mất khoảng 50 phút. Tôi không nghĩ có nhiều điểm hấp dẫn tại bất kỳ điểm dừng nào, nhưng luôn có quán cà phê hoặc địa điểm để mua bia. Ở Linh Đồng, điểm dừng chân cuối cùng, có một nhà máy sản xuất nước tương (mùi bia thật) nghe không thú vị lắm, nhưng cửa hàng của nhà máy tại bến tàu bán một loạt nước sốt chính hãng ngay từ vòi, mang đến cho bạn một sự khác biệt quà lưu niệm. Bạn có thể bắt xe buýt trở lại thị trấn từ con đường chính (số 53 tôi nghĩ), hoặc đi phà qua sông và quay trở lại từ đó, hoặc chỉ đi ngược lại cách bạn đến sau một giờ hoặc bị sứt mẻ, đó là những gì chúng tôi đã làm. Giá trị lớn ở 15, 000 d mỗi chiều. Giới thiệu!",4,0,0,4,4,0,0,0,0,0,4,0,giai_tri an_uong 
3212,"Món salad ngon, sốt cay vừa miệng, phần full topping rất nhiều, rau tươi, mè rang thơm lừng, cá hồi cay vừa và tươi , giá cả phù hợp, 3 người chỉ gọi 2 phần là no. Nhân viên dễ thương, nhiệt tình, view đẹp. Xứng đáng được 5 sao (y)",5,0,0,5,0,0,0,0,5,5,0,0,giai_tri nha_hang 
3216,"Phục vụ: có mấy em nhân viên thì ko ưng tẹo nào, hôm nào ngồi tầng 1 gặp bác già phục vụ thì thấy thân thiện hơn",1,0,0,0,0,0,0,0,0,2,0,0,giai_tri an_uong 
3223,"Bahn mi tôi có ở đây có lẽ là tốt nhất. Nó cũng được giá và hợp túi tiền (ngang bằng với giá đồ ăn ở hầu hết Việt Nam), nhà hàng cũng sạch sẽ và thoáng mát, ngồi vào rất thích. Tôi thấy rằng đồ uống đắt kinh khủng. Cà phê chắc chắn là tuyệt vời nhưng tôi không thể hiểu lý do gì để làm cho nó đắt như vậy.",0,0,0,4,0,0,0,0,4,4,0,0,nha_hang 
3227,"Cơ sở vật chất thì tuyệt vời nhưng thái độ cư xử tệ hại. Membership số id 199213102718 đã ở rất nhiều lần và complaint liên tục nhưng vẫn ko thể cải thiện nổi một chút về sự niềm nở của nhân viên dành cho khách. 4 lần đến và đi đều mang …
",0,4,0,0,0,0,0,0,0,0,0,0,luu_tru 
3234,Hoàn toàn khuyến khích nơi này tôi sẽ còn trở lại,0,4,0,0,0,0,0,0,0,0,0,0,luu_tru 
3237,"Bữa sáng rất tuyệt, phòng rất rộng rãi, giường rất thoải mái, có tầm nhìn ra quang cảnh thành phố từ một cửa sổ và quang cảnh đại dương từ cửa sổ khác. Tất cả các nhân viên từ Sandy, người điều hành khách sạn đến người gác cửa và tất cả các nhân viên khác đều tuyệt vời, tôi không thể mắc lỗi gì về khách sạn và không thể chờ đợi để quay trở lại.",0,5,0,5,0,0,0,5,0,0,0,0,an_uong 
3239,"Chợ được mệnh danh là chợ nhà giàu bởi thức ăn bán hơi đắt hơn so với lân cận. Do vậy mà thức ăn ở đây luôn tươi và ngon. Bạn sẽ ko thấy chuyện cá ươn hay mực cũ vì nếu thế sẽ ko có ai mua cả.
Mua rất tiện, đôi khi ko cần vào chợ( ở lề đường)
Còn thái độ phục vụ cực kì vui tính nha, vì tiền nào của đó nên hãy thận trọng khi trả giá, có thể chị bán hàng nổi cáu với bạn đấy.
Tóm lại thức ăn tươi ngon là tui thích rồi😄😄",0,0,0,0,0,4,0,0,0,5,0,5,an_uong 
3240,"Phong cảnh rất đẹp .phòng đạt chuẩn 5* . Món ăn các nhà hàng rất tươi ngon , đảm bảo an toàn thực phẩm, nhân viên thân thiện ,chu đáo.
",0,0,5,0,0,0,5,0,5,5,0,0,giai_tri an_uong 
3242,"Món ăn ngon, nóng, nhân viên phục vụ Hoàng Long và Quân chu đáo nhanh nhẹn ! Sẽ quay lại và lần tới và dẫn theo bạn bè",5,0,0,5,0,0,5,0,5,5,0,0,nha_hang 
3244,"Thức ăn dưới mức trung bình so với giá họ đang tính. Nếu bạn muốn xé 2 miếng thịt trên đĩa thịt của họ hoặc món bánh manoushe khô nhất (bánh pizza kiểu Li-băng) mà tôi từng ăn trong đời này, thì hãy tự mình nếm thử. Nhưng đừng nói rằng bạn đã không được cảnh báo. Nhân viên đã ngồi xung quanh và trò chuyện thay vì phục vụ khách hàng. Các vũ công múa bụng cũng biểu diễn tối đa 5 phút, những lần khác họ chỉ ngồi, ăn và trò chuyện với những nhân viên phục vụ còn lại. Hãy tiêu hàng triệu đồng của bạn cho một bữa ăn đúng nghĩa ở một nơi khác. Đầu bếp hoặc chủ sở hữu cũng sẽ bỏ qua bạn nếu bạn không phải là người Ả Rập, tôi không ngạc nhiên khi chỉ có 3 khách hàng khác trong nhà hàng của bạn. Bạn đang ở Việt Nam .... hãy thức tỉnh chính mình",0,0,0,2,0,0,1,0,1,1,0,0,giai_tri nha_hang 
3248,"Cảnh cực đẹp, phục vụ ổn, dịch vụ chưa đa dạng lắm nhưng thái độ nhân viên tốt. Recommend cho các bạn ko thích nơi đông đúc. Tốt nhất đi ô tô với cả nhà lên đây nghỉ.
",4,0,0,0,0,0,0,4,0,0,0,0,giai_tri luu_tru 
3255,"Big C  đầy đủ & tiện lợi nhất.Lịch chiếu phim & Mua vé CGV Kim Cúc Plaza- rạp CGV toàn quốc đầy đủ & tiện lợi nhất. Rạp CGV Kim Cúc Plaza nằm ở Kim Cúc Plaza, được xây dựng với tiêu chuẩn rạp Hollywood, chuẩn âm thanh Dolby 7.1, màn hình lớn, sắc nét. CGV Kim Cúc Plaza ra mắt năm 2014, là rạp chiếu phim đầu tiên của CGV tại Bình Định, góp phần mang đến loại hình giải trí hết sức đặc sắc với giá vé hấp dẫn. CGV Kim Cúc Plaza cũng đã định hướng thói quen giải trí mới của giới trẻ trong khu vực, mở đường cho 1 số cụm rạp mới sau này.",3,0,0,0,0,3,5,0,0,0,0,0,mua_sam 
3257,"Địa điểm đẹp, không khí tốt, thức ăn ngon, vài giờ chúng tôi ở đó, uống bia và ăn một số món ăn ngon",0,0,0,5,0,0,4,0,4,4,0,0,giai_tri nha_hang 
3258,"Khách sạn Quy Nhơn gần biển đẹp từ trong phòng cho đến cảnh quan xung quanh.
Đồ ăn ngon đặc biệt là các món hải sản tươi sống vừa cập bến.
",0,5,0,0,0,0,0,5,0,5,0,0,an_uong 
3264,"Anh chủ tư vấn rất nhiệt tình. Bánh hồng, bánh ít rất ngon. Anh Ttư vấn  có tâm lắm : nếu chiều tối em bay thì trưa mai em hãy lấy bánh ít cho mới và ngon , mẻ này sáng mai anh giao. Và đúng như vậy, về bánh ngon dẻo ai cũng khen ngon. Chỉ tiếc vác ít bánh hồng về quá. Bánh hồng ngon ngọt thanh nhẹ, bên ngoài có bột trắng phủ nên ăn thú vị lắm.
",0,0,0,0,0,5,0,0,0,5,0,0,an_uong mua_sam 
3267,"Hải sản tươi sống ngon. Tôi thường mua tôm cua sống để đi câu ở đây nhốt cả ngày không chết.
",0,0,0,0,0,4,0,0,0,5,0,0,an_uong mua_sam 
3268,Giá thành hạt rẻ mà vị trí rất tiện luôn ạ. vì rẻ nên mình k nghĩ là có view biển. ncl rất ưng ý,0,5,0,0,0,0,0,0,0,0,0,0,luu_tru 
3270,"Không có nhà hàng hải sản số 2 trên TripAdvisor, đi taxi về đây ăn tối tối qua! Oder hai hàu nấu ăn bằng tỏi, đây là một trong số đó, (hình 1) nghĩ rằng màu sắc là màu xanh lá cây, yêu cầu các nhân viên, họ nói không có vấn đề! Khoảng 2 giờ sáng, cơn đau không chịu nổi của tôi, khoảng 3 giờ sáng - 4 giờ sáng, tôi bị nôn và tiêu chảy ít hơn 7 lần trong 1 giờ, cơ thể cảm thấy lạnh và nóng. . không thể tưởng tượng được những gì tôi đã trải qua đêm qua! Phải gọi TAXI đến bệnh viện lúc 4:30 sáng! ! ! Cái quái gì thế ! Một con hàu tiêu diệt tất cả kỳ nghỉ của tôi, ngay bây giờ, chính xác 1: 04 giờ chiều tôi vẫn đang ở trong bệnh viện được điều trị! ! ! Hy vọng nhà hàng cho tôi câu trả lời! ! !",0,0,1,0,0,0,0,0,1,1,0,0,an_uong 
3271,"Tuyệt vời và đáng tin cậy. Rất thân thiện và hữu ích. Rất khuyến khích. Bất cứ khi nào tôi trở lại Việt Nam, tôi chắc chắn sẽ sử dụng",5,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
3272,Nhiều lựa chọn nhưng nhân viên sales thì thô lỗ,1,0,0,0,0,0,0,2,0,0,0,0,giai_tri luu_tru 
3279,"Lần đầu mình ra thành phố nha trang để hưởng tuẩn trăng mật đặt được ngay khách sạn sạch sẽ, nhân viên dễ thương, dọn phòng rất có tâm, lần sau vợ chồng mình sẽ quay lại đây!",0,5,5,0,0,0,0,5,0,0,0,0,nha_hang 
