index,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_type
3929,"Thời đại 4.0, Trung tâm nên áp dụng công nghệ vào việc đăng ký khi khách vào, giảm thời gian ghi chép khâu đầu vào, gây ùn tắc đầu giờ mở cửa. Chỉ ghi với nhưng người k tiếp cận dc công nghệ. Một số thiết bị, mô hình bị hỏng cần được sửa ngay.",2,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
3930,"Hướng dẫn của chúng tôi thực sự thân thiện và nhiều thông tin. Thật thú vị khi được ngắm nhìn chợ vào buổi sáng, cũng như các
 bản làng của người Hmong. Thác Kung Si hoàn toàn tuyệt đẹp và chúng tôi đã có nhiều thời gian cần thiết để khám phá, bơi lội và leo lên đỉnh. Chắc chắn có những cách rẻ hơn để làm điều này nhưng chúng tôi thực sự đánh giá cao việc có một chiếc xe tải nhỏ thoải mái và có nhiều thời gian tùy thích ở mỗi nơi.",5,0,0,0,0,0,5,0,0,0,5,0,di_chuyen 
3932,Nếu không thì rất nhanh và thuận tiện để đến đó,0,0,0,0,3,0,0,5,0,0,0,0,luu_tru di_chuyen 
3945,"Đã 3 lần ghé ăn tại quán Tom Thai ở Takashimaya , lần đầu từ lúc mở cửa khai trương, nói chung về món ăn Thái ở đây rất đặc thù, đậm chút sắc Thái hơn các quán khác ở SGN đó là Cay (nhiều món phải báo nhân viên làm ít cay hơn!!). Thấy dạo này khách đông nên cũng chúc mừng quán bán tốt, tuy nhiên một số món phục vụ lâu có thể do khách nhiều hơn trước! Sẽ quay lại nữa!",0,0,4,4,0,0,0,0,0,4,0,0,nha_hang 
3947,"Địa điểm đáng tin cậy để du khách mua đặc sản lưu niệm, bất ngờ vì giá rẻ hơn nhiều so với các quán lân cận mà lại ngon hơn. Mực rim ở đây ngon quá mà rẻ hơn. Lần sau sẽ mua tiếp.
",0,0,0,0,0,5,0,0,0,5,0,5,an_uong 
3968,"Nhân viên rất nhiệt tình, là khách hàng khi thấy nhân viên như vậy quả thật cảm thấy rất được tôn trọng. Cảm ơn đội ngũ nhân viên rất nhiều.
",0,0,5,0,0,0,0,5,0,0,0,0,luu_tru nha_hang 
3973,"Phòng hát đẹp sạch sẽ. Phù hợp với khách du lịch Việt Nam theo đoàn và dân thành phố. Nhân viên rất cởi mở và nhiệt tình phục vụ. Tuy nhiên với khách du lịch nước ngoài phục vụ không được chuyên nghiệp thường chặt chém khách, tình trạng thường thấy với các quán. Rất mong quán chuyên nghiệp và chỉnh chu hơn nữa để khách du lịch Viêt Nam cũng như nước ngoài luôn vui vẻ và happy khi đến du lịch Quy Nhơn.
",2,0,0,0,0,0,4,0,4,0,0,0,nha_hang 
3980,"Đề xuất duy nhất của tôi để cải thiện trong ngắn hạn là cung cấp thêm chỗ ngồi cho hành khách mà tôi nghĩ
 có thể được thực hiện đơn giản mà không ảnh hưởng đến không gian hành lý.",0,0,0,0,4,0,0,0,0,0,0,0,di_chuyen 
3983,"5 sao cho dịch vụ tốt, từ du lịch đến nhà hàng ăn uống điều đảm bảo và đúng với yêu cầu của chúng tôi đề ra, đoàn 80 người nhưng quán đã phục vụ rất hài lòng. Chúc cho quán thành công hơn nữa.",0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
3991,"Sân bay cách trung tâm TP Quy Nhơn khoảng 30km. Hơi bất tiện trong việc đi lại. Tuy nhiên sân bay rộng, đẹp. Phòng chờ Vip rông rãi.
",0,4,0,0,0,0,0,0,0,0,3,0,luu_tru di_chuyen 
3994,"Nhân viên  gửi xác nhận đơn hàng nhưng mình không nhận được, mình yêu cầu gửi lại thì bạn nhân viên bảo "" vậy thì hủy đơn hàng"" rồi cúp máy, mình gọi lại thì nhận được hộp thư thoại, thật lạ?",0,0,0,0,0,1,0,0,0,0,0,0,mua_sam 
3997,"Hướng dẫn nhiệt tình, được giới thiệu đồ ăn ngon, chi phí rẻ, đặc biệt là phần giới thiệu mua đồ làm quà mang về.. cảm ơn dịch vụ bên ad 🤝",0,0,0,0,4,0,0,0,0,4,0,0,an_uong di_chuyen 
3998,"Nhiều gian hàng đẹp, nhiều đồ ăn ngon. Thi thoảng mấy đứa lại ới nhau qua đây lượn một vòng là hết nửa ngày luôn",0,0,4,4,0,0,0,0,0,5,0,5,nha_hang mua_sam 
4011,"Đồ ăn nhiều và đặc sắc, nhưng giá thì trên trời! Chắc chắn k nên mua gì để tránh bị hớ! Vào chợ chỉ nên ăn thôi các bạn nha!",0,0,0,3,0,0,0,0,0,3,0,3,mua_sam 
4017,"Cảnh đẹp , có thể bao quát hết khu vực bãi biển của thành phố , đi lại thuận tiện , cây xanh nhiều lên rất mát mẻ
",0,4,0,0,0,0,5,0,0,0,0,0,giai_tri luu_tru 
4018,"Không gian: so với các quán bún chả ngồi vỉa hè, bàn ghế nhựa truyền thống của Hà Nội thì quán này trông lịch sự, có điều hòa mát mẻ, bàn ghế gỗ cao, nếu tiếp khách nước ngoài hoặc nơi khác đến thì phù hợp",0,0,4,0,0,0,0,0,0,4,0,0,nha_hang an_uong 
4023,Hẹn với đối tác nên đi kiếm quán nào chất chất mà view đẹp thì thấy quán này. Xung quanh toàn là nhà cao tầng nhưng nhìn quán cảm giác rất quán vườn. Xung quanh chỗ ngồi nào cũng có cây trồng mà ko phải cây nhỏ. Nên mát và rất đẹp. Ngồi trong đẹp theo phong cách tuổi teen.Có máy lạnh nên không hút thuốc. Ngồi trước thì thoáng mát view quá đẹp luôn. Tối bật đèn lên thì lung linh luôn. Cảm giác không có các tòa nhà xung quanh. Nước uống cũng ngon. Hài lòng.,0,0,4,4,0,0,0,0,0,5,0,0,nha_hang 
4029,Đồ uống ngon nhạc chill thích hợp để quẩy cùng đồng bọn.Có cơ hội sẽ quay lại lần nữa,4,0,0,4,0,0,0,0,0,5,0,0,giai_tri 
4039,"Rộng, thoáng, hệ thống xử lý chất thải tốt, có tương đối nhiều gian hàng, có khu vui chơi, rạp phim hiện đại, khu ăn uống thì hơi ít. TT mua sắm ngay trung tâm thành phố, thuận tiện, bãi đậu xe rộng rãi. Rất thích
",0,0,0,0,0,4,4,0,0,0,0,4,giai_tri 
4046,"Địa điểm hơi xa trung tâm, nhưng được cái khu vực xung quanh nhiều quán ăn bình dân, thích hợp cho gia đình hoặc cặp đôi muốn kiếm chổ yên tĩnh, không xô bồ",0,3,0,0,0,0,0,4,0,4,0,0,an_uong 
4054,"Đồ khá đầy đủ, có thể mua dừa trái, đồ về làm quà (nem, cá mực tôm khô, các loại mắm) ở đây. Chợ mở cả ngày tuy nhiên có nhiêu khu chỉ mở sáng sớm. Ghé chợ tầm chiều tối có thể ghé ăn ốc Thúy kiều ở ngay gần đó
",0,0,0,5,0,5,0,0,0,0,0,5,an_uong 
4060,"Đến với du lịch Quy Nhơn, chắc chắn bạn không thể bỏ qua cơ hội thăm thú những bãi biển Quy Nhơn đẹp mắt, trữ tình bậc nhất. Thưởng thức chút đặc sản Quy Nhơn, ngâm mình trong làn nước trong xanh, hay chỉ đơn giản là ngồi thả hồn bên bãi biển ngắm ánh bình minh, hoàng hôn trên bãi biển, tất cả đều có thể mang đến cho bạn trải nghiệm vô cùng tuyệt vời..Về với Quy Nhơn là về với biển, về với dải đất hình cánh cung với cảnh đẹp thiên nhiên của trời đất giao hòa. Những bãi biển rộng lớn xanh mát, bãi cát trắng dài, những món ăn đặc sản Quy Nhơn chắc chắn sẽ làm níu chân người lữ khách chỉ muốn ở lại với thiên nhiên bình dị nơi đây mà chẳng muốn về. Không những vậy, biển Quy Nhơn còn gây ấn tượng với sự hòa quyện của núi non và biển cả, tạo nên cảnh sắc hùng vĩ mà cũng không kém phần nên thơ",5,0,0,0,0,0,5,0,0,5,0,0,an_uong 
4063,"Sau khi check out có thể gửi hành lý để tiếp tục chụp hình,đi ngắm hoa và sử dụng các dịch vụ trong lúc chờ tới giờ ra sân bay",0,4,0,0,0,0,0,0,0,0,3,0,luu_tru di_chuyen 
4064,"Phải nói ở sân bay Phù Cát rất sạch sẽ, nhiều không gian quầy bán các loại đặc sản Bình Định. Nhiều không gian ngồi chờ các quán ăn phong phú.
",0,0,4,0,3,3,0,0,0,0,4,4,nha_hang 
4078,"Nhân viên thân thiện, nhiệt tình. Toilet rất sạch sẽ, mới, đẹp và tiện nghi. Tiện nghi đầy đủ, hiện đại, giường, drap, gối tinh tươm. Bữa ăn sáng nhiều món, vị ngon phù hợp người Sài Gòn và miền Nam. Gía bữa sáng cũng rất tốt. Vị trí khách sạn tiện lợi, đi đâu cũng gần.",0,4,0,4,0,0,0,5,0,0,0,0,an_uong 
4079,Tôi đã sử dụng nó khi tôi đến khu 1.,0,0,0,0,0,0,0,4,0,0,0,0,luu_tru 
4081,"Dịch vụ chất lượng, giá rất rẻ, ông chủ vui vẻ. Phục vụ chuyên nghiệp. Tuyệt vời!
",0,0,0,0,5,0,0,0,5,5,0,0,nha_hang an_uong di_chuyen 
4094,"Tôi sẽ chụp lại nếu có nhu cầu đi du lịch Vũng Tàu, tuy nhiên tôi không nghĩ mình sẽ làm như tôi đã thấy nhiều nơi tốt hơn ở Việt Nam.",0,0,0,0,0,0,3,0,0,0,0,0,giai_tri 
4096,Điều duy nhất tôi không thể chịu được là sự nóng bỏng:),0,0,0,0,0,0,1,0,0,0,0,0,giai_tri 
4098,"Hãy mang những món quà quê đầy ý nghĩa về thành phố nhé
Như bánh Hồng cũng được",0,0,0,3,0,0,0,0,0,0,0,4,an_uong mua_sam 
4109,Siêu thị đầy đủ đồ tiêu dùng và có sân chơi cho trẻ em.,4,0,0,0,0,4,0,0,0,0,0,4,giai_tri 
4115,"Mua 2 chai nước, nhưng ko đc đem vào sân phải để ngoài,dân mình hiền mà có gấu như mấy sân ngoài bắc đâu 😆",0,0,0,0,0,0,3,0,0,0,0,0,giai_tri 
4120,Phòng rộng. hát cũng được. Trang trí đẹp. Giá cũng hơi cao . Phục vụ cũng bình thường . 😁,4,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
4127,"Đủ loại đặc sản Quy Nhơn, Bình Định. Từ bánh tráng, cá mực khô đến bánh kẹo, hoa quả sấy...
",0,0,0,0,0,4,0,0,0,5,0,5,an_uong 
4129,"Rượu bàu đá chính gốc chất lượng, sản phẩm đẹp với nhiều mẫu mã và bao bì bắt mắt. Tôi sẽ mua để làm quà tặng cho gia đình, bạn bè và đồng nghiệp của tôi",0,0,0,0,0,5,0,0,0,4,0,4,an_uong 
4133,"Bình thường mình đánh giá khá tốt về Quán ăn ngon và mình thích Quán ăn ngon ở Phan Đình Phùng vì không gian đẹp, ko quá ồn ào. Nhưng mới đây, nhân viên có thái độ phục vụ ko tốt lắm, chờ mãi mới có bạn ra ghi order đồ ăn rồi cách phục vụ rất ư là thiếu nhã nhặn với khách.",1,0,0,4,0,0,0,0,0,4,0,0,giai_tri 
4138,"Một quán cafe gồm cả đồ ăn nhanh đồ uống rồi view đẹp thì khá ít ở mãnh đất võ Quy Nhơn này nhỉ. Quán này view cute lãng mạn, rất chịu đầu tư về view tới những dịp lễ, không gian quán rộng rãi nên yên tâm về giờ cao điểm không có chổ ngồi nhất là dịp tết này. Nước của quán khá là ngon, mình rất thích cách phục vụ thân thiện niềm nở của những bạn nhân viên. Mình nghe bạn mình kể thức ăn nhanh ở đấy ngon nhưng chưa có dịp ăn thử xem như thế nào. Có dịp sẽ ghé lại quán <3",0,0,4,5,0,0,0,0,0,5,0,0,nha_hang 
4139,"Từ lần liên lạc ban đầu của chúng tôi cho đến khi đón tại sân bay, mọi thứ đều diễn ra suôn sẻ. Giao tiếp tuyệt vời cộng
 với hướng dẫn rõ ràng và chính xác đảm bảo chúng tôi tìm thấy tài xế của mình chỉ trong vài phút.",4,0,0,0,0,0,0,0,0,0,5,0,giai_tri di_chuyen 
4142,"Hải sản nhà Hàng Hướng Dương tươi ngon  giá hợp lý  nv nhiệt tình chu đáo, nhà hàng có xe đưa đón miễn phí ko cần biết ăn nhiều hay ít. Rất ưng ý",0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
4144,"Chắc chắn là dịch vụ !! Tôi muốn cảm ơn lễ tân, Ms Phat và Mr Phan, vì sự hiếu khách tuyệt vời. Họ thực sự thân thiện và hữu ích trong thời gian ngắn của chúng tôi ở đây. Họ nói tiếng Anh và rất chuyên nghiệp. Khi thanh toán, họ đề nghị liên hệ với dịch vụ vận tải của chúng tôi để kiểm tra xem họ có đến nơi hay không. Vị trí cũng tuyệt vời, thuận tiện và có thể đi bộ đến nhiều nơi. Phòng chúng tôi đặt có bồn tắm, sạch sẽ và gọn gàng. Chúng tôi thuê một chiếc xe máy và họ có một bãi đậu xe mini ở tầng hầm. Anh Hà bảo vệ cũng rất tốt bụng và giúp chúng tôi di chuyển chiếc xe đạp của mình. Nhìn chung, đó là một kỳ nghỉ tuyệt vời và đáng đồng tiền! Đây là điểm dừng chân đầu tiên của chúng tôi tại Việt Nam và chúng tôi rất yêu thích nó. Xin cảm ơn khách sạn V rất nhiều!",0,5,0,0,4,0,0,5,0,0,0,0,di_chuyen 
4146,Hỗ trợ nhiệt tình trong thời gian lưu trú. Chuyến bay bị delay khách sạn vẫn tạo điều kiện cho ở mà ko thêm phụ phí. Chất lượng cơ sở vật chất ở mức tốt.,0,5,0,0,0,0,0,5,0,0,5,0,di_chuyen 
4148,"Bãi biển ở trung tâm thành phố du lịch Quy Nhơn. Bãi biển dài có đường đi bộ dạo biển. Có các quán cafe ngay trên bờ biển, có các khu vui chơi các trò chơi ở bãi biển..Buổi chiều dân tắm biển rất đông. Buổi tối có thể đi dạo dọc biển hoặc uống cafe ở các quán ngay trên bờ biển.",4,0,0,4,0,0,4,0,0,0,0,0,an_uong 
4151,"Không gian rất ấm cúng, sang trọng, tinh tế. Mấy anh chị nhân viên nhiệt tình vui vẻ hoà đồng. Nước uống rất wonderful mọi người ạ...Mọi người nhớ đến ủng hộ nha❤",0,0,0,5,0,0,5,0,0,0,0,0,giai_tri an_uong 
4162,"Trải nghiệm ẩm thực tốt nhất kể từ khi chúng tôi đến Việt Nam! Họ nói một chút tiếng Anh, đủ để hiểu nhau. Chủ quán cho chúng tôi xem một đĩa
 với một con tôm và một mẫu thịt bò để chúng tôi quyết định. Đó là lần đầu tiên chúng tôi ăn b nh x o, họ thậm chí còn chỉ cho chúng tôi cách chế biến và ăn bánh cuộn vì chúng tôi không có ý kiến gì. Chúng tôi đánh giá cao nơi này!",0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
4163,"Bữa ăn 5 người có khách ta, khách tây. Gọi đồ ăn lâu, Nhân viên phục vụ chậm và không tư vấn được cho khách",1,0,0,0,0,0,0,0,0,2,0,0,giai_tri an_uong 
4164,"Nhà hàng liên kết với tour đi ra bãi tắm Kỳ Co bằng đường thủy (bắt đầu từ bãi cư dân đánh cá), kế bênh cổng ( thu phí) Eo Gió.",0,0,0,0,0,0,4,0,4,0,0,0,giai_tri nha_hang 
4176,"Không có bãi đậu xe riêng, thực đơn sáng ít lựa chọn nhưng món ăn ổn",0,3,0,0,0,0,0,4,0,3,0,0,an_uong 
4179,"Nhân viên rất thân thiện, nhiệt tình, phục vụ chu đáo",0,0,5,0,0,0,0,5,0,0,0,0,luu_tru nha_hang 
4194,"Khu chợ bình dân ở Quy Nhơn. Chủ yếu bán cho người dân quanh đó. Sạp quần áo, giày dép không nhiều, chủ yếu thức ăn tươi sống..Chai nước Petec 1.5L ở 1 sạp tại đây bán 5k.Chè chuối ở gần cổng bán 1 ly 5k, ăn ngon, có cục thạch mỳ tinh ăn rất ngon, kiểu sật sật",0,0,0,5,0,3,0,0,0,0,0,4,an_uong 
4203,Nhà hàng hải sản tuyệt vời ! Các bạn đến Quy Nhơn phải ghé thưởng thức 1 lần ...!,0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
4216,Tất niên du lịch Quy Nhơn tại nhà hàng Mộc Viên 2021,0,0,0,0,0,0,0,0,5,0,0,0,nha_hang 
4218,"Mình cảm thấy phục vụ quá tệ, và chăm sóc khách hàng quá tệ.",0,1,0,0,0,0,0,0,0,0,0,0,luu_tru 
4219,"Nhà hàng mát mẻ, phục vụ tận tình, giá cả hợp lí , hải sản thì luôn tươi sống, có dịp sẽ tới lần nữa.",0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
4222,Giá vé vào cổng quá cao so với mặt bằng thu nhập của người dân. Nên miễn phí để người dân tiếp cận lịch sử văn hóa,0,0,0,0,0,0,0,0,0,0,0,4,mua_sam 
4234,"Rất đông khách thăm quan dù hàng hóa ở đây không có gì đặc biệt, lại khá đắt. Đường phía trước Chợ rất hay xảy ra cướp giật điện thoại, túi xách.",0,0,0,0,0,0,0,0,0,0,0,2,mua_sam 
4235,Nhân viên chuyên nghiệp vui vẻ nhiẹt tình. Phòng sạch sẽ. Luôn cảm thấy thoải mái khi đến đây xem phim,4,0,0,0,0,0,0,5,0,0,0,0,giai_tri luu_tru 
4245,Chụp hình vintage ở chỗ mấy bậc thang thì siu hợp.Có nhiều shop đồ 2hand,0,0,0,0,0,4,4,0,0,0,0,4,giai_tri 
4260,Chợ địa phương. Bán rẻ..Người dân thân thiện..Ăn sáng vào trong chợ có bánh xèo vỏ và bánh bèo..Nên đi.,0,0,0,4,0,4,0,0,0,0,0,4,an_uong 
4261,"quán này mỗi lần muốn ăn đồ nhật là hay ghé , mà giờ quy nhơn cũng chỉ có mỗi chỗ này bán, mà đồ ăn thì rất hợp khẩu vị , vừa ăn , không bị ngấy , món ăn đa dạng, nhân viên nhiệt tình, mỗi tội món nhật cũng ít người biết ăn , nên quán hơi vắng.",0,0,5,5,0,0,0,0,0,4,0,0,nha_hang 
4264,"Sạch sẽ và rất đẹp . Nhân viên cũng nhiệt tình , mình sẽ quay lại đây .",0,5,0,0,0,0,0,0,0,0,0,0,luu_tru 
4273,"Quán ồn ào, nước dỡ, phục vụ kém gọi quên lên quên xuống đợi mãi mới có nước uống. Lại còn cho khách dẫn chó lên sủa ôm sòm lấy ly trà ng uống cho chó uống ghê quá k dám vô lần 2",0,0,0,1,0,0,0,0,0,0,0,0,an_uong 
4274,"Dân địa phương thân thiện, đồ ăn ngon, giá rẻ, cảnh còn hoan sơ chưa khai phá hết tranh thủ mà phượt đi (2019)",0,0,0,4,0,0,5,0,0,4,0,0,giai_tri 
4277,"Nhà hàng hải sản Bảo Nam phục vụ khách tham quan du lịch check in tại quán có nhiều món ăn hải sản biển tươi sống rất ngon miệng làm cho nhiều phương khách thập phương mọi nơi ùa về tại nhà hàng vừa thưởng thức những món ăn tại quán rất ưa và hài lòng, lại có nv tại quán tư vấn khách niềm nở chào đón vui vẻ hướng dẫn khách rất nhiệt tình, trong đó khách rất thích cảm nhận xe tại nhà hàng Bảo Nam có nv tài xế đưa đón khách đi đến các điểm tham quan như khu nghĩ dưỡng tại FLC group Nhơn Lý Quy Nhơn - Kỳ Co - Eo Gió để chiêm ngưỡng nhiều vẻ đẹp hùng vĩ thiên nhiên ban tặng làm cho nhiều du khách phương xa đến nơi đây du lịch rất hài lòng và ngưỡng mộ.",5,0,5,5,5,0,0,0,5,5,0,0,giai_tri di_chuyen 
4279,"Ăn quán này những ngày cuối năm , hầu hết các nhà hàng đều đóng cửa , ở đây còn mở mà khá đông khách , trừ món đậu hũ sau khi thử bị ôi , thì còn lại các quán tạm ổn , ok , lẩu cua nước lèo khá ngọt thịt , rau khá đa dạng , món cơm chiên mắm ruốc cũng rất ok",0,0,0,4,0,0,0,0,4,4,0,0,nha_hang 
4282,Nên chú ý chính xác về việc check in- out của khách để việc thanh toán nhanh chóng.,0,3,0,0,0,0,0,0,0,0,0,0,luu_tru 
4287,"Có 2 Nhân viên bảo vệ, có 1 nhân viên không thân thiện. Khách thuê xe máy di chuyển hết xe thì hỗ trợ không tốt cho khách. Phòng tắm có mùi hôi dù không sử dụng gì",0,2,0,0,1,0,0,2,0,0,0,0,di_chuyen 
4292,"Đêm qua tôi đã có niềm vui đến thăm quán bar này và thưởng thức một vài loại bia và bữa tối. Các món ăn là phương Tây, rất ngon và giá cả hợp lý, như là bia. Chắc chắn tôi sẽ ghé thăm đây một lần nữa.",0,0,0,4,0,0,5,0,0,4,0,0,giai_tri 
4322,"Đọc mấy bài review cứ nhắc suft bar làm mình tò mò, đến lúc đặt chân đến thì ko như mong đợi. Thức uống tạm được, không gian ngoài biển mát mẻ, ngắm bãi biển cũng ổn; bàn ghế bài trí khá dễ thương. Nói chung là cũng được nhưng ko đẹp đến mức mấy bài review quảng cáo.",0,0,0,4,0,0,3,0,0,3,0,0,giai_tri 
4325,View bể bơi trên tầng thượng,3,0,0,0,0,0,0,4,0,0,0,0,giai_tri luu_tru 
4327,"Vì vậy, việc thông quan được chứng minh là mất nhiều thời gian hơn so với dự kiến. Tôi nghĩ tài xế sẽ rời đi và tôi sẽ cần 
một chiếc taxi, nhưng thật bất ngờ, người tài xế đang đợi tôi. Tốt thôi!",0,0,0,0,5,0,0,0,0,0,3,3,mua_sam 
4330,"Nhìn ra sông, không khí yên bình, thức ăn tuyệt vời, giá cả hợp lý và nhân viên thân thiện.",5,0,5,5,0,0,0,0,0,5,0,0,giai_tri nha_hang 
4339,"Bãi biển nằm trên đường Xuân Diệu, gần Tượng Đài Chiến Thắng. Chiều tối có thể đi dọc bãi biển, ghé Surf Bar ngắm biển, uống ly cà phê hoặc cocktail.",4,0,0,4,0,0,5,0,0,0,0,0,an_uong 
4340,"Hơi nhỏ, còn thiếu 1 số mặt hàng, thích nhất là có CGV",4,0,0,0,0,2,0,0,0,0,0,3,giai_tri 
4341,"Lần đầu đến Quy Nhơn và mọi thứ ở đây khác xa tưởng tượng của mình.
Bãi biển đẹp, con người thân thiện, đồ ăn ngon, đặc biệt là hải sản tươi sống vừa cập bến quá ngon mà lại rẻ.
Khách sạn Quy Nhơn gần biển, nằm trong phòng nhìn qua khung cửa kính view được toàn bộ bãi biển thơ mộng.
",0,5,0,0,0,0,0,5,0,5,0,0,an_uong 
4343,"Địa điểm dễ tìm, dịch vụ đa dạng, nhân viên nhiệt tình, phòng rất sạch và rộng. Dịch vụ chất lượng tuyệt vời. Chắc chắn sẽ quay lại trong dịp tới!",5,0,0,0,0,0,0,5,0,0,0,0,giai_tri luu_tru 
4353,Đầu bếp Tan và nhân viên của mình rất thân thiện và niềm nở. Các món ăn chúng tôi nấu rất ngon với chỉ một vài thành phần được sử dụng. Rất khuyến khích một chuyến thăm.,0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
4356,Không có chỗ đậu dành cho xe oto.,0,2,0,0,0,0,0,0,0,0,2,0,luu_tru di_chuyen 
4359,"Đồ quá nhiều! toàn mẫu mới hàng mới mà giá quá rẻ, 1 chiếc maxi xịn sò chỉ có 100k còn được tặng kèm theo mũ rộng vành và túi xách. Dịch vụ tốt, thủ tục đơn giản nhanh gọn, được freeship tận khách sạn... Quá tuyệt vời!
",0,0,0,0,0,5,0,0,0,0,5,5,di_chuyen 
4371,Lần đầu mình đến poke thưởng thức và các bạn nhân viên phục vụ rất tốt luôn tươi cười hướng dẫn rất tận tình đặc biệt là các bạn làm cực kì nhanh không để khách đợi lâu. 150k một phần không quá mắc vì đồ ăn cực kì chất lượng. Sẽ ghé lại lần nữa,0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
4376,"Mẫu mã đầy đủ, nhân viên rất thân thiện",0,0,0,0,0,4,0,5,0,0,0,0,luu_tru mua_sam 
4380,Cảm ơn nhà hàng đã cho đoàn và gia đình ngon hải sản tươi. Bác nhà hàng thật nhiệt tình. Nhân viên chu đáo. Tài xế xe nhà hàng nhiệt tình. Tôi ở flc ăn uống hải sản tại nhà hàng 3lần cảm thấy ok 👌 .,0,0,5,5,5,0,0,0,5,5,0,0,di_chuyen 
4383,"đèn phòng toàn màu vàng nên cảm giác phòng hơi tối, ăn buffer sáng của khách sạn về món ăn thì cũng bình thường nhưng giá thì hơi đắt. thuê xe máy thì khách sạn chỉ tính theo ngày nên đi thêm mấy tiếng cũng tính cả ngày. hơi mắc",0,2,2,0,2,0,0,3,0,2,0,0,nha_hang an_uong di_chuyen 
4392,"Đến SGN sau một chuyến bay dài và xếp hàng nhập cảnh khá dài, thật tuyệt khi thấy tên mình trên biển báo và được giới thiệu về giao thông 
hấp dẫn ở TP.HCM. Một dịch vụ tuyệt vời-cảm ơn bạn!",5,0,0,0,5,0,0,0,0,0,5,0,giai_tri 
4393,"Anh nhân viên tư vấn không nhiệt tình chút nào hết trơn, giấy tờ thủ tục phức tạp",2,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
4394,"Người lái xe thân thiện và chiếc xe buýt nhỏ mà chúng tôi lái rất đẹp, sạch sẽ, AC chắc chắn và WiFi như một phần thưởng bổ sung.",5,0,0,0,5,0,0,0,0,0,5,0,giai_tri 
4403,"Chỉ sử dụng Vinasun. Sử dụng những người khác có nguy cơ của riêng bạn, và rủi ro cho ví của bạn.",0,0,0,0,3,0,0,0,0,0,0,0,di_chuyen 
4410,"Siêu thị lớn nhất tỉnh này, có cả rạp chiếu phim và khu ẩm thực",4,0,0,0,0,0,4,0,0,0,0,4,mua_sam 
4411,"một trong những rooftop okie nhất mà mình từng đến. Banana Mama có hết tất cả những điều mình tim ở 1 nơi để chill : drinks, music, foods,service etc. Nhưng điều làm cho mình thích nơi đây là chính là nhân viên và không khí của quán. Mọi thứ làm cho mình cảm thấy thoải mái mỗi khi mình đến Banana Mama. Chắc chắn sẽ còn quay lại rất rất nhiều lần. Best team ever ^^",4,0,0,0,0,0,5,0,0,5,0,0,an_uong 
4415,Cô ấy đã chào đón gia đình chúng tôi bằng những món quà dễ thương cho các con tôi.,4,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
4434,"Big C  đầy đủ & tiện lợi nhất.Lịch chiếu phim & Mua vé CGV Kim Cúc Plaza- rạp CGV toàn quốc đầy đủ & tiện lợi nhất. Rạp CGV Kim Cúc Plaza nằm ở Kim Cúc Plaza, được xây dựng với tiêu chuẩn rạp Hollywood, chuẩn âm thanh Dolby 7.1, màn hình lớn, sắc nét. CGV Kim Cúc Plaza ra mắt năm 2014, là rạp chiếu phim đầu tiên của CGV tại Bình Định, góp phần mang đến loại hình giải trí hết sức đặc sắc với giá vé hấp dẫn. CGV Kim Cúc Plaza cũng đã định hướng thói quen giải trí mới của giới trẻ trong khu vực, mở đường cho 1 số cụm rạp mới sau này.",3,0,0,0,0,3,4,0,0,0,0,0,mua_sam 
4439,"tôi cảm thấy dịch vụ ở đây rất tốt, hiện đại, tôi rất thích.",5,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
4441,Quán sát eo gió nên ăn xong lên eo gió chơi rất tiện. View đẹp là điểm cộng số 1,5,0,0,5,0,0,0,0,0,5,0,0,giai_tri 
4465,Nhân viên đã tiếp nhận và đáp ứng. Thức ăn ngon tuyệt. Có một bầu không khí thân thiện với gia đình. Thức ăn đến trong thời gian tốt.,0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
4469,"Cảnh giác với nhân viên quán đội lốt hướng dẫn viên. Với giá 450k/tour , họ chỉ mua vé giúp và dẫn đến quán cơm họ thôi. Nên tự túc đến kì co mà ko thông qua họ, đi kì co rất dễ dàng.",0,0,0,0,0,0,4,0,0,0,0,0,giai_tri 
4470,"Không gian, cảnh sắc, cùng với những ly cocktail ở đây như quyện vào nhau đầy sức hút",4,0,0,4,0,0,5,0,0,0,0,0,an_uong 
4473,"Sản phảm chất lương, giá cả hợp lý, nhân viên nhiệt tình, thân thiện, sẽ đến lần nữa.",0,0,0,0,0,5,0,4,0,0,0,0,luu_tru mua_sam 
